cluster_id,cluster_leader,canonical_name,name,frequency,score_to_leader,cluster_size,canonical_frequency,all_variants
411,Universidad de Chile,Universidad de Chile,Universidad de Valencia (Spain),1,57.14285714285714,16,2,"Universidad De Sanbuenaventura, Universidad Nacional de Colombia, Universidad Nacional de la Plata, Universidad Pontificia de Salamanca, Universidad de Alcala, Universidad de Almeria, Universidad de Castilla-La Mancha, Universidad de Chile, Universidad de Costa Rica, Universidad de Guadalajara, Universidad de Malaga, Universidad de Valencia (Spain), Universidad de Valladolid, Universidad de Zaragoza, Universidad de la República, Universidad del Desarrollo"
411,Universidad de Chile,Universidad de Chile,Universidad de Chile,2,100.0,16,2,"Universidad De Sanbuenaventura, Universidad Nacional de Colombia, Universidad Nacional de la Plata, Universidad Pontificia de Salamanca, Universidad de Alcala, Universidad de Almeria, Universidad de Castilla-La Mancha, Universidad de Chile, Universidad de Costa Rica, Universidad de Guadalajara, Universidad de Malaga, Universidad de Valencia (Spain), Universidad de Valladolid, Universidad de Zaragoza, Universidad de la República, Universidad del Desarrollo"
411,Universidad de Chile,Universidad de Chile,Universidad Pontificia de Salamanca,1,54.54545454545454,16,2,"Universidad De Sanbuenaventura, Universidad Nacional de Colombia, Universidad Nacional de la Plata, Universidad Pontificia de Salamanca, Universidad de Alcala, Universidad de Almeria, Universidad de Castilla-La Mancha, Universidad de Chile, Universidad de Costa Rica, Universidad de Guadalajara, Universidad de Malaga, Universidad de Valencia (Spain), Universidad de Valladolid, Universidad de Zaragoza, Universidad de la República, Universidad del Desarrollo"
411,Universidad de Chile,Universidad de Chile,Universidad Nacional de la Plata,1,61.53846153846154,16,2,"Universidad De Sanbuenaventura, Universidad Nacional de Colombia, Universidad Nacional de la Plata, Universidad Pontificia de Salamanca, Universidad de Alcala, Universidad de Almeria, Universidad de Castilla-La Mancha, Universidad de Chile, Universidad de Costa Rica, Universidad de Guadalajara, Universidad de Malaga, Universidad de Valencia (Spain), Universidad de Valladolid, Universidad de Zaragoza, Universidad de la República, Universidad del Desarrollo"
411,Universidad de Chile,Universidad de Chile,Universidad de la República,1,63.829787234042556,16,2,"Universidad De Sanbuenaventura, Universidad Nacional de Colombia, Universidad Nacional de la Plata, Universidad Pontificia de Salamanca, Universidad de Alcala, Universidad de Almeria, Universidad de Castilla-La Mancha, Universidad de Chile, Universidad de Costa Rica, Universidad de Guadalajara, Universidad de Malaga, Universidad de Valencia (Spain), Universidad de Valladolid, Universidad de Zaragoza, Universidad de la República, Universidad del Desarrollo"
411,Universidad de Chile,Universidad de Chile,Universidad de Costa Rica,1,71.11111111111111,16,2,"Universidad De Sanbuenaventura, Universidad Nacional de Colombia, Universidad Nacional de la Plata, Universidad Pontificia de Salamanca, Universidad de Alcala, Universidad de Almeria, Universidad de Castilla-La Mancha, Universidad de Chile, Universidad de Costa Rica, Universidad de Guadalajara, Universidad de Malaga, Universidad de Valencia (Spain), Universidad de Valladolid, Universidad de Zaragoza, Universidad de la República, Universidad del Desarrollo"
411,Universidad de Chile,Universidad de Chile,Universidad de Valladolid,1,62.22222222222222,16,2,"Universidad De Sanbuenaventura, Universidad Nacional de Colombia, Universidad Nacional de la Plata, Universidad Pontificia de Salamanca, Universidad de Alcala, Universidad de Almeria, Universidad de Castilla-La Mancha, Universidad de Chile, Universidad de Costa Rica, Universidad de Guadalajara, Universidad de Malaga, Universidad de Valencia (Spain), Universidad de Valladolid, Universidad de Zaragoza, Universidad de la República, Universidad del Desarrollo"
411,Universidad de Chile,Universidad de Chile,Universidad de Zaragoza,1,65.11627906976744,16,2,"Universidad De Sanbuenaventura, Universidad Nacional de Colombia, Universidad Nacional de la Plata, Universidad Pontificia de Salamanca, Universidad de Alcala, Universidad de Almeria, Universidad de Castilla-La Mancha, Universidad de Chile, Universidad de Costa Rica, Universidad de Guadalajara, Universidad de Malaga, Universidad de Valencia (Spain), Universidad de Valladolid, Universidad de Zaragoza, Universidad de la República, Universidad del Desarrollo"
411,Universidad de Chile,Universidad de Chile,Universidad de Guadalajara,1,65.21739130434783,16,2,"Universidad De Sanbuenaventura, Universidad Nacional de Colombia, Universidad Nacional de la Plata, Universidad Pontificia de Salamanca, Universidad de Alcala, Universidad de Almeria, Universidad de Castilla-La Mancha, Universidad de Chile, Universidad de Costa Rica, Universidad de Guadalajara, Universidad de Malaga, Universidad de Valencia (Spain), Universidad de Valladolid, Universidad de Zaragoza, Universidad de la República, Universidad del Desarrollo"
411,Universidad de Chile,Universidad de Chile,Universidad De Sanbuenaventura,1,60.0,16,2,"Universidad De Sanbuenaventura, Universidad Nacional de Colombia, Universidad Nacional de la Plata, Universidad Pontificia de Salamanca, Universidad de Alcala, Universidad de Almeria, Universidad de Castilla-La Mancha, Universidad de Chile, Universidad de Costa Rica, Universidad de Guadalajara, Universidad de Malaga, Universidad de Valencia (Spain), Universidad de Valladolid, Universidad de Zaragoza, Universidad de la República, Universidad del Desarrollo"
411,Universidad de Chile,Universidad de Chile,Universidad del Desarrollo,1,69.56521739130434,16,2,"Universidad De Sanbuenaventura, Universidad Nacional de Colombia, Universidad Nacional de la Plata, Universidad Pontificia de Salamanca, Universidad de Alcala, Universidad de Almeria, Universidad de Castilla-La Mancha, Universidad de Chile, Universidad de Costa Rica, Universidad de Guadalajara, Universidad de Malaga, Universidad de Valencia (Spain), Universidad de Valladolid, Universidad de Zaragoza, Universidad de la República, Universidad del Desarrollo"
411,Universidad de Chile,Universidad de Chile,Universidad Nacional de Colombia,1,65.38461538461539,16,2,"Universidad De Sanbuenaventura, Universidad Nacional de Colombia, Universidad Nacional de la Plata, Universidad Pontificia de Salamanca, Universidad de Alcala, Universidad de Almeria, Universidad de Castilla-La Mancha, Universidad de Chile, Universidad de Costa Rica, Universidad de Guadalajara, Universidad de Malaga, Universidad de Valencia (Spain), Universidad de Valladolid, Universidad de Zaragoza, Universidad de la República, Universidad del Desarrollo"
411,Universidad de Chile,Universidad de Chile,Universidad de Alcala,1,82.92682926829268,16,2,"Universidad De Sanbuenaventura, Universidad Nacional de Colombia, Universidad Nacional de la Plata, Universidad Pontificia de Salamanca, Universidad de Alcala, Universidad de Almeria, Universidad de Castilla-La Mancha, Universidad de Chile, Universidad de Costa Rica, Universidad de Guadalajara, Universidad de Malaga, Universidad de Valencia (Spain), Universidad de Valladolid, Universidad de Zaragoza, Universidad de la República, Universidad del Desarrollo"
411,Universidad de Chile,Universidad de Chile,Universidad de Malaga,1,68.29268292682926,16,2,"Universidad De Sanbuenaventura, Universidad Nacional de Colombia, Universidad Nacional de la Plata, Universidad Pontificia de Salamanca, Universidad de Alcala, Universidad de Almeria, Universidad de Castilla-La Mancha, Universidad de Chile, Universidad de Costa Rica, Universidad de Guadalajara, Universidad de Malaga, Universidad de Valencia (Spain), Universidad de Valladolid, Universidad de Zaragoza, Universidad de la República, Universidad del Desarrollo"
412,Wolters Kluwer,Wolters Kluwer,Wolters Kluwer Health,5,80.0,7,9,"Wolters Kluwer, Wolters Kluwer Health, Wolters Kluwer Health Inc., Wolters Kluwer Health on behalf of American Heart Association, Wolters Kluwer Health, Inc, Wolters Kluwer Health, Inc., Wolters Kluwer Medknow Publications"
412,Wolters Kluwer,Wolters Kluwer,Wolters Kluwer Health on behalf of American Heart Association,1,58.33333333333333,7,9,"Wolters Kluwer, Wolters Kluwer Health, Wolters Kluwer Health Inc., Wolters Kluwer Health on behalf of American Heart Association, Wolters Kluwer Health, Inc, Wolters Kluwer Health, Inc., Wolters Kluwer Medknow Publications"
412,Wolters Kluwer,Wolters Kluwer,Wolters Kluwer,9,100.0,7,9,"Wolters Kluwer, Wolters Kluwer Health, Wolters Kluwer Health Inc., Wolters Kluwer Health on behalf of American Heart Association, Wolters Kluwer Health, Inc, Wolters Kluwer Health, Inc., Wolters Kluwer Medknow Publications"
412,Wolters Kluwer,Wolters Kluwer,Wolters Kluwer Health Inc.,1,80.0,7,9,"Wolters Kluwer, Wolters Kluwer Health, Wolters Kluwer Health Inc., Wolters Kluwer Health on behalf of American Heart Association, Wolters Kluwer Health, Inc, Wolters Kluwer Health, Inc., Wolters Kluwer Medknow Publications"
412,Wolters Kluwer,Wolters Kluwer,"Wolters Kluwer Health, Inc.",1,80.0,7,9,"Wolters Kluwer, Wolters Kluwer Health, Wolters Kluwer Health Inc., Wolters Kluwer Health on behalf of American Heart Association, Wolters Kluwer Health, Inc, Wolters Kluwer Health, Inc., Wolters Kluwer Medknow Publications"
412,Wolters Kluwer,Wolters Kluwer,Wolters Kluwer Medknow Publications,2,77.77777777777779,7,9,"Wolters Kluwer, Wolters Kluwer Health, Wolters Kluwer Health Inc., Wolters Kluwer Health on behalf of American Heart Association, Wolters Kluwer Health, Inc, Wolters Kluwer Health, Inc., Wolters Kluwer Medknow Publications"
412,Wolters Kluwer,Wolters Kluwer,"Wolters Kluwer Health, Inc",1,80.0,7,9,"Wolters Kluwer, Wolters Kluwer Health, Wolters Kluwer Health Inc., Wolters Kluwer Health on behalf of American Heart Association, Wolters Kluwer Health, Inc, Wolters Kluwer Health, Inc., Wolters Kluwer Medknow Publications"
413,International Science Culture and Sport Association,International Science Culture and Sport Association,International Science Culture and Sport Association,1,100.0,1,1,International Science Culture and Sport Association
414,Society of Photo-optical Instrumentation Engineers,Society of Photo-optical Instrumentation Engineers,Society of Photo-optical Instrumentation Engineers,4,100.0,2,4,"Society of Photo-Optical Instrumentation Engineers (SPIE), Society of Photo-optical Instrumentation Engineers"
414,Society of Photo-optical Instrumentation Engineers,Society of Photo-optical Instrumentation Engineers,Society of Photo-Optical Instrumentation Engineers (SPIE),3,93.97590361445783,2,4,"Society of Photo-Optical Instrumentation Engineers (SPIE), Society of Photo-optical Instrumentation Engineers"
415,American Vacuum Society,American Vacuum Society,American Vacuum Society,1,100.0,1,1,American Vacuum Society
416,Systemic Design Association,Systemic Design Association,Systemic Design Association,1,100.0,1,1,Systemic Design Association
